In real time|People who come|People in queue(first/second)|People who left|Transported People|Gondola status
(7, 6, 28)|0|[1, 0]|4|8|status.moving
(7, 6, 29)|0|[1, 0]|4|8|status.moving
(7, 6, 30)|0|[1, 0]|4|8|status.moving
(7, 6, 31)|0|[1, 0]|4|8|status.moving
(7, 6, 32)|0|[1, 0]|4|8|status.moving
(7, 6, 33)|0|[1, 0]|4|8|status.moving
(7, 6, 34)|0|[1, 0]|4|8|status.moving
(7, 6, 35)|0|[1, 0]|4|8|status.moving
(7, 6, 36)|0|[1, 0]|4|8|status.moving
(7, 6, 37)|0|[1, 0]|4|8|status.moving
(7, 6, 38)|0|[1, 0]|4|8|status.moving
(7, 6, 39)|0|[1, 0]|4|8|status.moving
(7, 6, 40)|0|[1, 0]|4|8|status.moving
(7, 6, 41)|0|[1, 0]|4|8|status.moving
(7, 6, 42)|0|[1, 0]|4|8|status.moving
(7, 6, 43)|0|[1, 0]|4|8|status.moving
(7, 6, 44)|1|[1, 1]|4|8|status.moving
(7, 6, 45)|0|[1, 1]|4|8|status.moving
(7, 6, 46)|0|[1, 1]|4|8|status.moving
(7, 6, 47)|0|[1, 1]|4|8|status.moving
(7, 6, 48)|0|[1, 1]|4|8|status.moving
(7, 6, 49)|0|[1, 1]|4|8|status.moving
(7, 6, 50)|0|[1, 1]|4|8|status.moving
(7, 6, 51)|0|[1, 1]|4|8|status.moving
(7, 6, 52)|0|[1, 1]|4|8|status.moving
(7, 6, 53)|0|[1, 1]|4|8|status.moving
(7, 6, 54)|0|[1, 1]|4|8|status.moving
(7, 6, 55)|0|[1, 1]|4|8|status.moving
(7, 6, 56)|0|[1, 1]|4|8|status.moving
(7, 6, 57)|1|[1, 2]|4|8|status.moving
(7, 6, 58)|0|[1, 2]|4|8|status.moving
(7, 6, 59)|0|[1, 2]|4|8|status.moving
(7, 7, 0)|0|[1, 2]|4|8|status.moving
(7, 7, 1)|0|[1, 2]|4|8|status.moving
(7, 7, 2)|0|[1, 2]|4|8|status.moving
(7, 7, 3)|0|[1, 2]|4|8|status.moving
(7, 7, 4)|0|[1, 2]|4|8|status.moving
(7, 7, 5)|0|[1, 2]|4|8|status.moving
(7, 7, 6)|0|[1, 2]|4|8|status.moving
(7, 7, 7)|0|[1, 2]|4|8|status.moving
(7, 7, 8)|0|[1, 2]|4|8|status.moving
(7, 7, 9)|0|[1, 2]|4|8|status.moving
(7, 7, 10)|0|[1, 2]|4|8|status.moving
(7, 7, 11)|0|[1, 2]|4|8|status.moving
(7, 7, 12)|0|[1, 2]|4|8|status.moving
(7, 7, 13)|0|[1, 2]|4|8|status.moving
(7, 7, 14)|0|[1, 2]|4|8|status.moving
(7, 7, 15)|0|[1, 2]|4|8|status.moving
(7, 7, 16)|0|[1, 2]|4|8|status.moving
(7, 7, 17)|0|[1, 2]|4|8|status.moving
(7, 7, 18)|0|[1, 2]|4|8|status.moving
(7, 7, 19)|0|[1, 2]|4|8|status.moving
(7, 7, 20)|0|[1, 2]|4|8|status.moving
(7, 7, 21)|0|[1, 2]|4|8|status.moving
(7, 7, 22)|0|[1, 2]|4|8|status.moving
(7, 7, 23)|0|[1, 2]|4|8|status.moving
(7, 7, 24)|0|[1, 2]|4|8|status.moving
(7, 7, 25)|0|[1, 2]|4|8|status.moving
(7, 7, 26)|0|[1, 2]|4|8|status.moving
(7, 7, 27)|0|[1, 2]|4|8|status.moving
(7, 7, 28)|0|[1, 2]|4|8|status.moving
(7, 7, 29)|0|[1, 2]|4|8|status.moving
(7, 7, 30)|0|[1, 2]|4|8|status.moving
(7, 7, 31)|0|[1, 2]|4|8|status.moving
(7, 7, 32)|0|[1, 2]|4|8|status.moving
(7, 7, 33)|0|[1, 2]|4|8|status.moving
(7, 7, 34)|0|[1, 2]|4|8|status.moving
(7, 7, 35)|0|[1, 2]|4|8|status.moving
(7, 7, 36)|0|[0, 2]|5|8|status.moving
(7, 7, 37)|0|[0, 2]|5|8|status.moving
(7, 7, 38)|0|[0, 2]|5|8|status.moving
(7, 7, 39)|0|[0, 2]|5|8|status.moving
(7, 7, 40)|0|[0, 2]|5|8|status.moving
(7, 7, 41)|0|[0, 2]|5|8|status.moving
(7, 7, 42)|0|[0, 2]|5|8|status.moving
(7, 7, 43)|0|[0, 2]|5|8|status.moving
(7, 7, 44)|0|[0, 1]|6|8|status.moving
(7, 7, 45)|0|[0, 1]|6|8|status.moving
(7, 7, 46)|0|[0, 1]|6|8|status.moving
(7, 7, 47)|0|[1, 1]|6|8|status.moving
(7, 7, 48)|0|[1, 1]|6|8|status.moving
(7, 7, 49)|0|[1, 1]|6|8|status.moving
(7, 7, 50)|0|[1, 1]|6|8|status.moving
(7, 7, 51)|0|[1, 1]|6|8|status.moving
(7, 7, 52)|0|[1, 1]|6|8|status.moving
(7, 7, 53)|0|[1, 1]|6|8|status.moving
(7, 7, 54)|0|[1, 1]|6|8|status.moving
(7, 7, 55)|0|[2, 1]|6|8|status.moving
(7, 7, 56)|0|[3, 1]|6|8|status.moving
(7, 7, 57)|0|[3, 1]|6|8|status.moving
(7, 7, 58)|0|[3, 1]|6|8|status.moving
(7, 7, 59)|0|[3, 1]|6|8|status.moving
(7, 8, 0)|0|[3, 1]|6|8|status.moving
(7, 8, 1)|0|[3, 1]|6|8|status.moving
(7, 8, 2)|0|[3, 1]|6|8|status.moving
(7, 8, 3)|0|[3, 1]|6|8|status.moving
(7, 8, 4)|0|[3, 1]|6|8|status.moving
(7, 8, 5)|0|[3, 1]|6|8|status.moving
(7, 8, 6)|0|[3, 1]|6|8|status.moving
(7, 8, 7)|0|[3, 1]|6|8|status.moving
(7, 8, 8)|0|[3, 1]|6|8|status.moving
(7, 8, 9)|0|[3, 1]|6|8|status.moving
(7, 8, 10)|0|[3, 1]|6|8|status.moving
(7, 8, 11)|0|[3, 1]|6|8|status.moving
(7, 8, 12)|0|[3, 1]|6|8|status.moving
(7, 8, 13)|0|[3, 1]|6|8|status.moving
(7, 8, 14)|0|[3, 1]|6|8|status.moving
(7, 8, 15)|0|[3, 1]|6|8|status.moving
(7, 8, 16)|0|[3, 1]|6|8|status.moving
(7, 8, 17)|0|[3, 1]|6|8|status.moving
(7, 8, 18)|0|[3, 1]|6|8|status.moving
(7, 8, 19)|0|[3, 1]|6|8|status.moving
(7, 8, 20)|0|[3, 1]|6|8|status.moving
(7, 8, 21)|0|[3, 1]|6|8|status.moving
(7, 8, 22)|0|[3, 1]|6|8|status.moving
(7, 8, 23)|0|[3, 1]|6|8|status.moving
(7, 8, 24)|0|[3, 1]|6|8|status.moving
(7, 8, 25)|0|[3, 1]|6|8|status.moving
(7, 8, 26)|0|[3, 1]|6|8|status.moving
(7, 8, 27)|0|[3, 1]|6|8|status.moving
(7, 8, 28)|0|[3, 1]|6|8|status.moving
(7, 8, 29)|0|[3, 1]|6|8|status.moving
(7, 8, 30)|0|[3, 1]|6|8|status.moving
(7, 8, 31)|0|[3, 1]|6|8|status.moving
(7, 8, 32)|0|[3, 1]|6|8|status.moving
(7, 8, 33)|0|[3, 1]|6|8|status.moving
(7, 8, 34)|0|[3, 1]|6|8|status.moving
(7, 8, 35)|0|[3, 1]|6|8|status.moving
(7, 8, 36)|0|[3, 1]|6|8|status.moving
(7, 8, 37)|0|[3, 1]|6|8|status.moving
(7, 8, 38)|0|[3, 1]|6|8|status.moving
(7, 8, 39)|0|[3, 1]|6|8|status.moving
(7, 8, 40)|0|[3, 0]|7|8|status.moving
(7, 8, 41)|0|[3, 0]|7|8|status.moving
(7, 8, 42)|0|[3, 0]|7|8|status.moving
(7, 8, 43)|0|[3, 0]|7|8|status.moving
(7, 8, 44)|0|[4, 0]|7|8|status.moving
(7, 8, 45)|0|[4, 0]|7|8|status.moving
(7, 8, 46)|0|[4, 0]|7|8|status.moving
(7, 8, 47)|0|[5, 0]|7|8|status.moving
(7, 8, 48)|0|[5, 0]|7|8|status.moving
(7, 8, 49)|0|[5, 0]|7|8|status.moving
(7, 8, 50)|0|[5, 0]|7|8|status.moving
(7, 8, 51)|0|[5, 0]|7|8|status.moving
(7, 8, 52)|0|[5, 0]|7|8|status.moving
(7, 8, 53)|0|[5, 0]|7|8|status.moving
(7, 8, 54)|0|[5, 0]|7|8|status.moving
(7, 8, 55)|0|[5, 0]|7|8|status.moving
(7, 8, 56)|0|[5, 0]|7|8|status.moving
(7, 8, 57)|0|[5, 0]|7|8|status.moving
(7, 8, 58)|0|[5, 0]|7|8|status.moving
(7, 8, 59)|0|[5, 0]|7|8|status.moving
(7, 9, 0)|0|[5, 0]|7|8|status.moving
(7, 9, 1)|0|[5, 0]|7|8|status.moving
(7, 9, 2)|0|[5, 0]|7|8|status.moving
(7, 9, 3)|0|[5, 0]|7|8|status.moving
(7, 9, 4)|0|[5, 0]|7|8|status.moving
(7, 9, 5)|0|[5, 0]|7|8|status.moving
(7, 9, 6)|0|[5, 0]|7|8|status.moving
(7, 9, 7)|0|[5, 0]|7|8|status.moving
(7, 9, 8)|0|[5, 0]|7|8|status.moving
(7, 9, 9)|0|[4, 0]|8|8|status.moving
(7, 9, 10)|0|[3, 0]|9|8|status.moving
(7, 9, 11)|0|[3, 0]|9|8|status.moving
(7, 9, 12)|0|[3, 0]|9|8|status.moving
(7, 9, 13)|0|[3, 0]|9|8|status.moving
(7, 9, 14)|0|[3, 0]|9|8|status.moving
(7, 9, 15)|0|[3, 0]|9|8|status.moving
(7, 9, 16)|0|[3, 0]|9|8|status.moving
(7, 9, 17)|0|[3, 0]|9|8|status.moving
(7, 9, 18)|0|[3, 0]|9|8|status.moving
(7, 9, 19)|0|[3, 0]|9|8|status.moving
(7, 9, 20)|0|[3, 0]|9|8|status.moving
(7, 9, 21)|0|[3, 0]|9|8|status.moving
(7, 9, 22)|0|[3, 0]|9|11|status.waiting
(7, 9, 23)|0|[1, 0]|9|11|status.moving
(7, 9, 24)|0|[1, 0]|9|11|status.moving
(7, 9, 25)|0|[1, 0]|9|11|status.moving
(7, 9, 26)|0|[2, 0]|9|11|status.moving
(7, 9, 27)|0|[2, 0]|9|11|status.moving
(7, 9, 28)|0|[2, 0]|9|11|status.moving
(7, 9, 29)|0|[2, 0]|9|11|status.moving
(7, 9, 30)|0|[2, 0]|9|11|status.moving
(7, 9, 31)|0|[2, 0]|9|11|status.moving
(7, 9, 32)|0|[2, 0]|9|11|status.moving
(7, 9, 33)|0|[2, 0]|9|11|status.moving
(7, 9, 34)|0|[2, 0]|9|11|status.moving
(7, 9, 35)|0|[2, 0]|9|11|status.moving
(7, 9, 36)|0|[2, 0]|9|11|status.moving
(7, 9, 37)|0|[2, 0]|9|11|status.moving
(7, 9, 38)|0|[2, 0]|9|11|status.moving
(7, 9, 39)|0|[2, 0]|9|11|status.moving
(7, 9, 40)|0|[2, 0]|9|11|status.moving
(7, 9, 41)|0|[2, 0]|9|11|status.moving
(7, 9, 42)|0|[2, 0]|9|11|status.moving
(7, 9, 43)|1|[2, 1]|9|11|status.moving
(7, 9, 44)|0|[2, 1]|9|11|status.moving
(7, 9, 45)|0|[2, 1]|9|11|status.moving
(7, 9, 46)|0|[2, 1]|9|11|status.moving
(7, 9, 47)|0|[2, 1]|9|11|status.moving
(7, 9, 48)|0|[2, 1]|9|11|status.moving
(7, 9, 49)|0|[2, 1]|9|11|status.moving
(7, 9, 50)|0|[2, 1]|9|11|status.moving
(7, 9, 51)|0|[2, 1]|9|11|status.moving
(7, 9, 52)|0|[2, 1]|9|11|status.moving
(7, 9, 53)|0|[2, 1]|9|11|status.moving
(7, 9, 54)|0|[3, 1]|9|11|status.moving
(7, 9, 55)|0|[3, 1]|9|11|status.moving
(7, 9, 56)|1|[3, 2]|9|11|status.moving
(7, 9, 57)|0|[3, 2]|9|11|status.moving
(7, 9, 58)|0|[3, 2]|9|11|status.moving
(7, 9, 59)|0|[3, 2]|9|11|status.moving
(7, 10, 0)|0|[3, 2]|9|11|status.moving
(7, 10, 1)|0|[3, 2]|9|11|status.moving
(7, 10, 2)|0|[3, 2]|9|11|status.moving
(7, 10, 3)|0|[3, 2]|9|11|status.moving
(7, 10, 4)|0|[3, 2]|9|11|status.moving
(7, 10, 5)|0|[3, 2]|9|11|status.moving
(7, 10, 6)|0|[3, 2]|9|11|status.moving
(7, 10, 7)|0|[3, 2]|9|11|status.moving
(7, 10, 8)|0|[3, 2]|9|11|status.moving
(7, 10, 9)|0|[3, 2]|9|11|status.moving
(7, 10, 10)|0|[3, 2]|9|11|status.moving
(7, 10, 11)|0|[3, 2]|9|11|status.moving
(7, 10, 12)|0|[3, 2]|9|11|status.moving
(7, 10, 13)|0|[4, 2]|9|11|status.moving
(7, 10, 14)|0|[3, 2]|10|11|status.moving
(7, 10, 15)|0|[3, 2]|10|11|status.moving
(7, 10, 16)|1|[3, 3]|10|11|status.moving
(7, 10, 17)|0|[3, 3]|10|11|status.moving
(7, 10, 18)|0|[3, 3]|10|11|status.moving
(7, 10, 19)|0|[3, 3]|10|11|status.moving
(7, 10, 20)|0|[3, 3]|10|11|status.moving
(7, 10, 21)|0|[3, 3]|10|11|status.moving
(7, 10, 22)|0|[3, 3]|10|11|status.moving
(7, 10, 23)|0|[3, 3]|10|11|status.moving
(7, 10, 24)|0|[3, 3]|10|11|status.moving
(7, 10, 25)|0|[3, 3]|10|11|status.moving
(7, 10, 26)|0|[3, 3]|10|11|status.moving
(7, 10, 27)|0|[3, 3]|10|11|status.moving
(7, 10, 28)|0|[3, 3]|10|11|status.moving
(7, 10, 29)|0|[3, 3]|10|11|status.moving
(7, 10, 30)|0|[3, 3]|10|11|status.moving
(7, 10, 31)|0|[3, 3]|10|11|status.moving
(7, 10, 32)|0|[3, 3]|10|11|status.moving
(7, 10, 33)|0|[3, 3]|10|11|status.moving
(7, 10, 34)|0|[3, 3]|10|11|status.moving
(7, 10, 35)|0|[3, 3]|10|11|status.moving
(7, 10, 36)|0|[3, 3]|10|11|status.moving
(7, 10, 37)|1|[3, 4]|10|11|status.moving
(7, 10, 38)|0|[3, 4]|10|11|status.moving
(7, 10, 39)|0|[3, 4]|10|11|status.moving
(7, 10, 40)|0|[2, 4]|11|11|status.moving
(7, 10, 41)|0|[2, 4]|11|11|status.moving
(7, 10, 42)|0|[2, 4]|11|11|status.moving
(7, 10, 43)|0|[2, 4]|11|11|status.moving
(7, 10, 44)|0|[2, 4]|11|11|status.moving
(7, 10, 45)|0|[2, 4]|11|11|status.moving
(7, 10, 46)|0|[2, 4]|11|11|status.moving
(7, 10, 47)|0|[2, 4]|11|11|status.moving
(7, 10, 48)|0|[2, 4]|11|11|status.moving
(7, 10, 49)|0|[2, 4]|11|11|status.moving
(7, 10, 50)|0|[2, 4]|11|11|status.moving
(7, 10, 51)|0|[2, 4]|11|11|status.moving
(7, 10, 52)|0|[2, 4]|11|11|status.moving
(7, 10, 53)|0|[2, 4]|11|11|status.moving
(7, 10, 54)|0|[2, 4]|11|11|status.moving
(7, 10, 55)|0|[2, 4]|11|11|status.moving
(7, 10, 56)|0|[2, 4]|11|11|status.moving
(7, 10, 57)|0|[2, 3]|12|11|status.moving
(7, 10, 58)|0|[2, 3]|12|11|status.moving
(7, 10, 59)|0|[2, 3]|12|11|status.moving
(7, 11, 0)|0|[1, 3]|13|11|status.moving
(7, 11, 1)|0|[1, 3]|13|11|status.moving
(7, 11, 2)|0|[1, 3]|13|11|status.moving
(7, 11, 3)|0|[1, 3]|13|11|status.moving
(7, 11, 4)|0|[1, 3]|13|11|status.moving
(7, 11, 5)|0|[1, 3]|13|11|status.moving
(7, 11, 6)|0|[1, 3]|13|11|status.moving
(7, 11, 7)|0|[1, 3]|13|11|status.moving
(7, 11, 8)|0|[1, 3]|13|11|status.moving
(7, 11, 9)|0|[1, 3]|13|11|status.moving
(7, 11, 10)|0|[1, 3]|13|11|status.moving
(7, 11, 11)|0|[1, 3]|13|11|status.moving
(7, 11, 12)|0|[1, 3]|13|11|status.moving
(7, 11, 13)|0|[1, 3]|13|11|status.moving
(7, 11, 14)|1|[1, 4]|13|11|status.moving
(7, 11, 15)|0|[1, 4]|13|11|status.moving
(7, 11, 16)|0|[1, 4]|13|11|status.moving
(7, 11, 17)|0|[1, 4]|13|11|status.moving
(7, 11, 18)|0|[1, 4]|13|11|status.moving
(7, 11, 19)|0|[1, 4]|13|11|status.moving
(7, 11, 20)|0|[1, 4]|13|11|status.moving
(7, 11, 21)|0|[1, 4]|13|11|status.moving
(7, 11, 22)|0|[1, 4]|13|11|status.moving
(7, 11, 23)|0|[1, 4]|13|11|status.moving
(7, 11, 24)|0|[1, 4]|13|11|status.moving
(7, 11, 25)|0|[1, 4]|13|11|status.moving
(7, 11, 26)|0|[1, 4]|13|11|status.moving
(7, 11, 27)|0|[1, 4]|13|11|status.moving
(7, 11, 28)|0|[1, 4]|13|11|status.moving
(7, 11, 29)|0|[1, 4]|13|11|status.moving
(7, 11, 30)|1|[1, 5]|13|11|status.moving
(7, 11, 31)|0|[1, 5]|13|11|status.moving
(7, 11, 32)|0|[1, 5]|13|11|status.moving
(7, 11, 33)|0|[1, 5]|13|11|status.moving
(7, 11, 34)|0|[1, 5]|13|11|status.moving
(7, 11, 35)|0|[1, 5]|13|11|status.moving
(7, 11, 36)|0|[1, 5]|13|11|status.moving
(7, 11, 37)|0|[1, 5]|13|11|status.moving
(7, 11, 38)|0|[1, 5]|13|11|status.moving
(7, 11, 39)|0|[1, 5]|13|11|status.moving
(7, 11, 40)|0|[1, 4]|14|11|status.moving
(7, 11, 41)|0|[1, 4]|14|11|status.moving
(7, 11, 42)|0|[1, 4]|14|11|status.moving
(7, 11, 43)|0|[1, 4]|14|11|status.moving
(7, 11, 44)|0|[1, 4]|14|11|status.moving
(7, 11, 45)|0|[1, 3]|15|11|status.moving
(7, 11, 46)|0|[1, 3]|15|11|status.moving
(7, 11, 47)|0|[1, 3]|15|11|status.moving
(7, 11, 48)|0|[1, 3]|15|11|status.moving
(7, 11, 49)|0|[1, 3]|15|11|status.moving
(7, 11, 50)|0|[1, 3]|15|11|status.moving
(7, 11, 51)|0|[1, 3]|15|11|status.moving
(7, 11, 52)|0|[1, 3]|15|11|status.moving
(7, 11, 53)|0|[2, 3]|15|11|status.moving
(7, 11, 54)|0|[2, 3]|15|11|status.moving
(7, 11, 55)|0|[1, 3]|16|11|status.moving
(7, 11, 56)|0|[1, 3]|16|11|status.moving
(7, 11, 57)|0|[1, 3]|16|11|status.moving
(7, 11, 58)|0|[1, 3]|16|11|status.moving
(7, 11, 59)|0|[1, 3]|16|11|status.moving
(7, 12, 0)|0|[1, 3]|16|11|status.moving
(7, 12, 1)|0|[1, 3]|16|11|status.moving
(7, 12, 2)|0|[1, 3]|16|11|status.moving
(7, 12, 3)|0|[2, 3]|16|11|status.moving
(7, 12, 4)|0|[2, 3]|16|11|status.moving
(7, 12, 5)|0|[2, 3]|16|11|status.moving
(7, 12, 6)|0|[2, 3]|16|11|status.moving
(7, 12, 7)|0|[2, 3]|16|11|status.moving
(7, 12, 8)|0|[2, 3]|16|11|status.moving
(7, 12, 9)|0|[2, 3]|16|11|status.moving
(7, 12, 10)|0|[2, 3]|16|11|status.moving
(7, 12, 11)|0|[2, 2]|17|11|status.moving
(7, 12, 12)|0|[2, 2]|17|11|status.moving
(7, 12, 13)|0|[2, 2]|17|11|status.moving
(7, 12, 14)|0|[2, 2]|17|11|status.moving
(7, 12, 15)|0|[2, 2]|17|11|status.moving
(7, 12, 16)|0|[2, 2]|17|11|status.moving
(7, 12, 17)|0|[2, 2]|17|11|status.moving
(7, 12, 18)|0|[2, 2]|17|11|status.moving
(7, 12, 19)|0|[2, 2]|17|11|status.moving
(7, 12, 20)|0|[2, 2]|17|11|status.moving
(7, 12, 21)|0|[2, 2]|17|11|status.moving
(7, 12, 22)|0|[2, 2]|17|11|status.moving
(7, 12, 23)|0|[2, 2]|17|13|status.waiting
(7, 12, 24)|0|[0, 0]|17|13|status.moving
(7, 12, 25)|0|[0, 0]|17|13|status.moving
(7, 12, 26)|0|[0, 0]|17|13|status.moving
(7, 12, 27)|0|[0, 0]|17|13|status.moving
(7, 12, 28)|0|[0, 0]|17|13|status.moving
(7, 12, 29)|0|[0, 0]|17|13|status.moving
(7, 12, 30)|0|[0, 0]|17|13|status.moving
(7, 12, 31)|0|[0, 0]|17|13|status.moving
(7, 12, 32)|0|[0, 0]|17|13|status.moving
(7, 12, 33)|0|[0, 0]|17|13|status.moving
(7, 12, 34)|0|[0, 0]|17|13|status.moving
(7, 12, 35)|0|[0, 0]|17|13|status.moving
(7, 12, 36)|1|[0, 1]|17|13|status.moving
(7, 12, 37)|0|[0, 1]|17|13|status.moving
(7, 12, 38)|0|[0, 1]|17|13|status.moving
(7, 12, 39)|0|[0, 1]|17|13|status.moving
(7, 12, 40)|0|[0, 1]|17|13|status.moving
(7, 12, 41)|0|[0, 1]|17|13|status.moving
(7, 12, 42)|0|[0, 1]|17|13|status.moving
(7, 12, 43)|0|[0, 1]|17|13|status.moving
(7, 12, 44)|1|[0, 2]|17|13|status.moving
(7, 12, 45)|0|[0, 2]|17|13|status.moving
(7, 12, 46)|0|[0, 2]|17|13|status.moving
(7, 12, 47)|0|[0, 2]|17|13|status.moving
(7, 12, 48)|0|[0, 2]|17|13|status.moving
(7, 12, 49)|0|[0, 2]|17|13|status.moving
(7, 12, 50)|0|[0, 2]|17|13|status.moving
(7, 12, 51)|0|[0, 2]|17|13|status.moving
(7, 12, 52)|0|[0, 2]|17|13|status.moving
(7, 12, 53)|0|[0, 2]|17|13|status.moving
(7, 12, 54)|0|[0, 2]|17|13|status.moving
(7, 12, 55)|0|[0, 2]|17|13|status.moving
(7, 12, 56)|1|[0, 3]|17|13|status.moving
(7, 12, 57)|0|[0, 3]|17|13|status.moving
(7, 12, 58)|0|[0, 3]|17|13|status.moving
(7, 12, 59)|0|[0, 3]|17|13|status.moving
(7, 13, 0)|0|[0, 3]|17|13|status.moving
(7, 13, 1)|0|[0, 3]|17|13|status.moving
(7, 13, 2)|0|[0, 3]|17|13|status.moving
(7, 13, 3)|0|[0, 3]|17|13|status.moving
(7, 13, 4)|0|[0, 3]|17|13|status.moving
(7, 13, 5)|0|[0, 3]|17|13|status.moving
(7, 13, 6)|0|[0, 3]|17|13|status.moving
(7, 13, 7)|0|[0, 3]|17|13|status.moving
(7, 13, 8)|0|[0, 3]|17|13|status.moving
(7, 13, 9)|0|[0, 3]|17|13|status.moving
(7, 13, 10)|0|[0, 3]|17|13|status.moving
(7, 13, 11)|0|[1, 3]|17|13|status.moving
(7, 13, 12)|0|[1, 3]|17|13|status.moving
(7, 13, 13)|0|[1, 3]|17|13|status.moving
(7, 13, 14)|0|[1, 3]|17|13|status.moving
(7, 13, 15)|0|[1, 3]|17|13|status.moving
(7, 13, 16)|0|[1, 3]|17|13|status.moving
(7, 13, 17)|0|[1, 3]|17|13|status.moving
(7, 13, 18)|0|[2, 3]|17|13|status.moving
(7, 13, 19)|0|[2, 3]|17|13|status.moving
(7, 13, 20)|0|[2, 3]|17|13|status.moving
(7, 13, 21)|0|[2, 3]|17|13|status.moving
(7, 13, 22)|0|[2, 3]|17|13|status.moving
(7, 13, 23)|0|[2, 3]|17|13|status.moving
(7, 13, 24)|0|[2, 3]|17|13|status.moving
(7, 13, 25)|0|[2, 3]|17|13|status.moving
(7, 13, 26)|0|[2, 3]|17|13|status.moving
(7, 13, 27)|0|[2, 3]|17|13|status.moving
(7, 13, 28)|0|[2, 3]|17|13|status.moving
(7, 13, 29)|0|[2, 3]|17|13|status.moving
(7, 13, 30)|0|[2, 3]|17|13|status.moving
(7, 13, 31)|0|[2, 3]|17|13|status.moving
(7, 13, 32)|0|[2, 3]|17|13|status.moving
(7, 13, 33)|1|[2, 4]|17|13|status.moving
(7, 13, 34)|0|[2, 4]|17|13|status.moving
(7, 13, 35)|0|[3, 4]|17|13|status.moving
(7, 13, 36)|0|[3, 4]|17|13|status.moving
(7, 13, 37)|0|[4, 4]|17|13|status.moving
(7, 13, 38)|0|[4, 4]|17|13|status.moving
(7, 13, 39)|0|[4, 4]|17|13|status.moving
(7, 13, 40)|0|[4, 4]|17|13|status.moving
(7, 13, 41)|0|[4, 4]|17|13|status.moving
(7, 13, 42)|0|[4, 4]|17|13|status.moving
(7, 13, 43)|0|[4, 4]|17|13|status.moving
(7, 13, 44)|0|[4, 4]|17|13|status.moving
(7, 13, 45)|0|[4, 4]|17|13|status.moving
(7, 13, 46)|0|[4, 4]|17|13|status.moving
(7, 13, 47)|0|[4, 4]|17|13|status.moving
(7, 13, 48)|0|[4, 4]|17|13|status.moving
(7, 13, 49)|0|[4, 4]|17|13|status.moving
(7, 13, 50)|0|[4, 4]|17|13|status.moving
(7, 13, 51)|0|[4, 3]|18|13|status.moving
(7, 13, 52)|0|[4, 3]|18|13|status.moving
(7, 13, 53)|0|[4, 3]|18|13|status.moving
(7, 13, 54)|0|[4, 3]|18|13|status.moving
(7, 13, 55)|0|[4, 3]|18|13|status.moving
(7, 13, 56)|0|[4, 3]|18|13|status.moving
(7, 13, 57)|0|[4, 3]|18|13|status.moving
(7, 13, 58)|0|[4, 3]|18|13|status.moving
(7, 13, 59)|0|[4, 3]|18|13|status.moving
(7, 14, 0)|0|[4, 3]|18|13|status.moving
(7, 14, 1)|0|[4, 3]|18|13|status.moving
(7, 14, 2)|0|[4, 3]|18|13|status.moving
(7, 14, 3)|0|[4, 3]|18|13|status.moving
(7, 14, 4)|0|[4, 3]|18|13|status.moving
(7, 14, 5)|0|[4, 3]|18|13|status.moving
(7, 14, 6)|0|[4, 3]|18|13|status.moving
(7, 14, 7)|0|[4, 3]|18|13|status.moving
(7, 14, 8)|0|[4, 3]|18|13|status.moving
(7, 14, 9)|0|[4, 3]|18|13|status.moving
(7, 14, 10)|0|[4, 3]|18|13|status.moving
(7, 14, 11)|0|[4, 3]|18|13|status.moving
(7, 14, 12)|0|[4, 3]|18|13|status.moving
(7, 14, 13)|0|[4, 3]|18|13|status.moving
(7, 14, 14)|0|[4, 3]|18|13|status.moving
(7, 14, 15)|0|[4, 3]|18|13|status.moving
(7, 14, 16)|0|[4, 3]|18|13|status.moving
(7, 14, 17)|0|[4, 3]|18|13|status.moving
(7, 14, 18)|0|[4, 3]|18|13|status.moving
(7, 14, 19)|0|[4, 3]|18|13|status.moving
(7, 14, 20)|0|[5, 3]|18|13|status.moving
(7, 14, 21)|0|[5, 3]|18|13|status.moving
(7, 14, 22)|0|[5, 3]|18|13|status.moving
(7, 14, 23)|1|[5, 4]|18|13|status.moving
(7, 14, 24)|0|[5, 4]|18|13|status.moving
(7, 14, 25)|0|[5, 4]|18|13|status.moving
(7, 14, 26)|0|[5, 4]|18|13|status.moving
(7, 14, 27)|0|[5, 4]|18|13|status.moving
(7, 14, 28)|0|[5, 3]|19|13|status.moving
(7, 14, 29)|0|[5, 3]|19|13|status.moving
(7, 14, 30)|0|[5, 3]|19|13|status.moving
(7, 14, 31)|0|[5, 3]|19|13|status.moving
(7, 14, 32)|0|[5, 3]|19|13|status.moving
(7, 14, 33)|0|[5, 3]|19|13|status.moving
(7, 14, 34)|0|[5, 3]|19|13|status.moving
(7, 14, 35)|0|[5, 3]|19|13|status.moving
(7, 14, 36)|0|[5, 3]|19|13|status.moving
(7, 14, 37)|0|[5, 2]|20|13|status.moving
(7, 14, 38)|0|[5, 2]|20|13|status.moving
(7, 14, 39)|0|[5, 2]|20|13|status.moving
(7, 14, 40)|0|[5, 2]|20|13|status.moving
(7, 14, 41)|0|[5, 2]|20|13|status.moving
(7, 14, 42)|0|[5, 2]|20|13|status.moving
(7, 14, 43)|0|[5, 2]|20|13|status.moving
(7, 14, 44)|1|[6, 3]|20|13|status.moving
(7, 14, 45)|0|[6, 3]|20|13|status.moving
