Symulation time|Real time|People who come|People in queue(first/second)|People who left|Transported People 
40685|(11, 18, 5)|0|[0, 0]|156|291
40686|(11, 18, 6)|0|[0, 0]|156|291
40687|(11, 18, 7)|0|[0, 0]|156|291
40688|(11, 18, 8)|0|[0, 0]|156|291
40689|(11, 18, 9)|0|[0, 0]|156|291
40690|(11, 18, 10)|0|[0, 0]|156|291
40691|(11, 18, 11)|0|[0, 0]|156|291
40692|(11, 18, 12)|0|[0, 0]|156|291
40693|(11, 18, 13)|0|[0, 0]|156|291
40694|(11, 18, 14)|0|[0, 0]|156|291
40695|(11, 18, 15)|0|[0, 0]|156|291
40696|(11, 18, 16)|1|[1, 0]|156|291
40697|(11, 18, 17)|1|[2, 0]|156|291
40698|(11, 18, 18)|0|[2, 0]|156|291
40699|(11, 18, 19)|1|[2, 1]|156|291
40700|(11, 18, 20)|0|[2, 1]|156|291
40701|(11, 18, 21)|0|[2, 1]|156|291
40702|(11, 18, 22)|0|[2, 1]|156|291
40703|(11, 18, 23)|0|[2, 1]|156|291
40704|(11, 18, 24)|0|[2, 1]|156|291
40705|(11, 18, 25)|0|[2, 1]|156|291
40706|(11, 18, 26)|0|[2, 1]|156|291
40707|(11, 18, 27)|0|[2, 1]|156|291
40708|(11, 18, 28)|0|[2, 1]|156|291
40709|(11, 18, 29)|0|[2, 1]|156|291
40710|(11, 18, 30)|0|[2, 1]|156|291
40711|(11, 18, 31)|0|[2, 1]|156|291
40712|(11, 18, 32)|0|[2, 1]|156|291
40713|(11, 18, 33)|0|[2, 1]|156|291
40714|(11, 18, 34)|0|[2, 1]|156|291
40715|(11, 18, 35)|0|[2, 1]|156|291
40716|(11, 18, 36)|0|[2, 1]|156|291
40717|(11, 18, 37)|0|[2, 1]|156|291
40718|(11, 18, 38)|0|[2, 1]|156|291
40719|(11, 18, 39)|0|[2, 1]|156|291
40720|(11, 18, 40)|0|[2, 1]|156|291
40721|(11, 18, 41)|0|[2, 1]|156|291
40722|(11, 18, 42)|0|[2, 1]|156|291
40723|(11, 18, 43)|0|[2, 1]|156|291
40724|(11, 18, 44)|0|[2, 1]|156|291
40725|(11, 18, 45)|0|[2, 1]|156|291
40726|(11, 18, 46)|0|[2, 1]|156|291
40727|(11, 18, 47)|1|[3, 1]|156|291
40728|(11, 18, 48)|0|[3, 1]|156|291
40729|(11, 18, 49)|0|[3, 1]|156|291
40730|(11, 18, 50)|0|[3, 1]|156|291
40731|(11, 18, 51)|0|[3, 1]|156|291
40732|(11, 18, 52)|0|[3, 1]|156|291
40733|(11, 18, 53)|0|[3, 1]|156|291
40734|(11, 18, 54)|0|[3, 1]|156|291
40735|(11, 18, 55)|0|[3, 1]|156|291
40736|(11, 18, 56)|0|[3, 1]|156|291
40737|(11, 18, 57)|1|[4, 1]|156|291
40738|(11, 18, 58)|0|[4, 1]|156|291
40739|(11, 18, 59)|0|[4, 1]|156|291
40740|(11, 19, 0)|0|[4, 1]|156|291
40741|(11, 19, 1)|0|[4, 1]|156|291
40742|(11, 19, 2)|0|[4, 1]|156|291
40743|(11, 19, 3)|0|[3, 1]|157|291
40744|(11, 19, 4)|0|[3, 1]|157|291
40745|(11, 19, 5)|0|[3, 1]|157|291
40746|(11, 19, 6)|0|[3, 1]|157|291
40747|(11, 19, 7)|0|[3, 1]|157|291
40748|(11, 19, 8)|0|[3, 1]|157|291
40749|(11, 19, 9)|0|[2, 1]|158|291
40750|(11, 19, 10)|0|[2, 1]|158|291
40751|(11, 19, 11)|0|[2, 1]|158|291
40752|(11, 19, 12)|0|[2, 1]|158|291
40753|(11, 19, 13)|1|[3, 0]|159|291
40754|(11, 19, 14)|0|[3, 0]|159|291
40755|(11, 19, 15)|0|[3, 0]|159|291
40756|(11, 19, 16)|0|[3, 0]|159|291
40757|(11, 19, 17)|0|[3, 0]|159|291
40758|(11, 19, 18)|0|[3, 0]|159|291
40759|(11, 19, 19)|0|[3, 0]|159|291
40760|(11, 19, 20)|0|[3, 0]|159|291
40761|(11, 19, 21)|0|[3, 0]|159|291
40762|(11, 19, 22)|0|[3, 0]|159|291
40763|(11, 19, 23)|0|[3, 0]|159|291
40764|(11, 19, 24)|0|[3, 0]|159|291
40765|(11, 19, 25)|0|[3, 0]|159|291
40766|(11, 19, 26)|0|[3, 0]|159|291
40767|(11, 19, 27)|0|[3, 0]|159|291
40768|(11, 19, 28)|0|[3, 0]|159|291
40769|(11, 19, 29)|0|[3, 0]|159|291
40770|(11, 19, 30)|0|[3, 0]|159|291
40771|(11, 19, 31)|0|[3, 0]|159|291
40772|(11, 19, 32)|1|[4, 0]|159|291
40773|(11, 19, 33)|0|[4, 0]|159|291
40774|(11, 19, 34)|0|[4, 0]|159|291
40775|(11, 19, 35)|0|[4, 0]|159|291
40776|(11, 19, 36)|0|[4, 0]|159|291
40777|(11, 19, 37)|0|[4, 0]|159|291
40778|(11, 19, 38)|0|[4, 0]|159|291
40779|(11, 19, 39)|0|[3, 0]|160|291
40780|(11, 19, 40)|0|[3, 0]|160|291
40781|(11, 19, 41)|0|[3, 0]|160|291
40782|(11, 19, 42)|0|[3, 0]|160|291
40783|(11, 19, 43)|1|[4, 0]|160|291
40784|(11, 19, 44)|0|[4, 0]|160|291
40785|(11, 19, 45)|0|[4, 0]|160|291
40786|(11, 19, 46)|0|[4, 0]|160|291
40787|(11, 19, 47)|0|[4, 0]|160|291
40788|(11, 19, 48)|0|[4, 0]|160|291
40789|(11, 19, 49)|0|[4, 0]|160|291
40790|(11, 19, 50)|0|[4, 0]|160|291
40791|(11, 19, 51)|0|[4, 0]|160|291
40792|(11, 19, 52)|0|[4, 0]|160|291
40793|(11, 19, 53)|0|[4, 0]|160|291
40794|(11, 19, 54)|0|[4, 0]|160|291
40795|(11, 19, 55)|0|[3, 0]|161|291
40796|(11, 19, 56)|0|[3, 0]|161|291
40797|(11, 19, 57)|0|[3, 0]|161|291
40798|(11, 19, 58)|0|[3, 0]|161|291
40799|(11, 19, 59)|0|[3, 0]|161|291
40800|(11, 20, 0)|0|[3, 0]|161|291
40801|(11, 20, 1)|0|[3, 0]|161|291
40802|(11, 20, 2)|0|[3, 0]|161|291
40803|(11, 20, 3)|1|[3, 1]|161|291
40804|(11, 20, 4)|0|[3, 1]|161|291
40805|(11, 20, 5)|0|[3, 1]|161|291
40806|(11, 20, 6)|0|[3, 1]|161|291
40807|(11, 20, 7)|0|[3, 1]|161|291
40808|(11, 20, 8)|0|[3, 1]|161|291
40809|(11, 20, 9)|0|[2, 1]|162|291
40810|(11, 20, 10)|1|[3, 1]|162|291
40811|(11, 20, 11)|0|[3, 1]|162|291
40812|(11, 20, 12)|0|[3, 1]|162|291
40813|(11, 20, 13)|0|[3, 1]|162|291
40814|(11, 20, 14)|0|[3, 1]|162|291
40815|(11, 20, 15)|0|[3, 1]|162|291
40816|(11, 20, 16)|0|[3, 1]|162|291
40817|(11, 20, 17)|0|[3, 1]|162|291
40818|(11, 20, 18)|0|[3, 0]|163|291
40819|(11, 20, 19)|0|[3, 0]|163|291
40820|(11, 20, 20)|0|[3, 0]|163|291
40821|(11, 20, 21)|0|[3, 0]|163|291
40822|(11, 20, 22)|0|[3, 0]|163|291
40823|(11, 20, 23)|0|[3, 0]|163|291
40824|(11, 20, 24)|0|[3, 0]|163|291
40825|(11, 20, 25)|0|[3, 0]|163|291
40826|(11, 20, 26)|0|[3, 0]|163|291
40827|(11, 20, 27)|0|[3, 0]|163|291
40828|(11, 20, 28)|0|[3, 0]|163|291
40829|(11, 20, 29)|0|[3, 0]|163|291
40830|(11, 20, 30)|0|[3, 0]|163|291
40831|(11, 20, 31)|0|[3, 0]|163|291
40832|(11, 20, 32)|0|[3, 0]|163|291
40833|(11, 20, 33)|0|[3, 0]|163|291
40834|(11, 20, 34)|0|[2, 0]|164|291
40835|(11, 20, 35)|0|[2, 0]|164|291
40836|(11, 20, 36)|0|[2, 0]|164|291
40837|(11, 20, 37)|0|[2, 0]|164|291
40838|(11, 20, 38)|0|[2, 0]|164|291
40839|(11, 20, 39)|0|[2, 0]|164|291
40840|(11, 20, 40)|0|[2, 0]|164|291
40841|(11, 20, 41)|0|[2, 0]|164|291
40842|(11, 20, 42)|0|[2, 0]|164|291
40843|(11, 20, 43)|0|[2, 0]|164|291
40844|(11, 20, 44)|1|[3, 0]|164|291
40845|(11, 20, 45)|0|[3, 0]|164|293
40846|(11, 20, 46)|0|[3, 0]|164|293
40847|(11, 20, 47)|0|[0, 0]|164|293
40848|(11, 20, 48)|0|[0, 0]|164|293
40849|(11, 20, 49)|0|[0, 0]|164|293
40850|(11, 20, 50)|1|[0, 1]|164|293
40851|(11, 20, 51)|0|[0, 0]|164|293
40852|(11, 20, 52)|0|[0, 0]|164|293
40853|(11, 20, 53)|0|[0, 0]|164|293
40854|(11, 20, 54)|1|[0, 1]|164|293
40855|(11, 20, 55)|0|[0, 0]|164|293
40856|(11, 20, 56)|0|[0, 0]|164|293
40857|(11, 20, 57)|0|[0, 0]|164|293
40858|(11, 20, 58)|0|[0, 0]|164|293
40859|(11, 20, 59)|0|[0, 0]|164|293
40860|(11, 21, 0)|0|[0, 0]|164|293
40861|(11, 21, 1)|0|[0, 0]|164|293
40862|(11, 21, 2)|0|[0, 0]|164|293
40863|(11, 21, 3)|0|[0, 0]|164|293
40864|(11, 21, 4)|0|[0, 0]|164|293
40865|(11, 21, 5)|0|[0, 0]|164|293
40866|(11, 21, 6)|0|[0, 0]|164|293
40867|(11, 21, 7)|0|[0, 0]|164|293
40868|(11, 21, 8)|0|[0, 0]|164|293
40869|(11, 21, 9)|0|[0, 0]|164|293
40870|(11, 21, 10)|0|[0, 0]|164|293
40871|(11, 21, 11)|0|[0, 0]|164|293
40872|(11, 21, 12)|0|[0, 0]|164|293
40873|(11, 21, 13)|0|[0, 0]|164|293
40874|(11, 21, 14)|0|[0, 0]|164|293
40875|(11, 21, 15)|0|[0, 0]|164|293
40876|(11, 21, 16)|0|[0, 0]|164|293
40877|(11, 21, 17)|0|[0, 0]|164|293
40878|(11, 21, 18)|0|[0, 0]|164|293
40879|(11, 21, 19)|0|[0, 0]|164|293
40880|(11, 21, 20)|0|[0, 0]|164|293
40881|(11, 21, 21)|0|[0, 0]|164|293
40882|(11, 21, 22)|0|[0, 0]|164|293
40883|(11, 21, 23)|0|[0, 0]|164|293
40884|(11, 21, 24)|0|[0, 0]|164|293
40885|(11, 21, 25)|0|[0, 0]|164|293
40886|(11, 21, 26)|0|[0, 0]|164|293
40887|(11, 21, 27)|0|[0, 0]|164|293
40888|(11, 21, 28)|0|[0, 0]|164|293
40889|(11, 21, 29)|0|[0, 0]|164|293
40890|(11, 21, 30)|0|[0, 0]|164|293
40891|(11, 21, 31)|0|[0, 0]|164|293
40892|(11, 21, 32)|0|[0, 0]|164|293
40893|(11, 21, 33)|0|[0, 0]|164|293
40894|(11, 21, 34)|0|[0, 0]|164|293
40895|(11, 21, 35)|0|[0, 0]|164|293
40896|(11, 21, 36)|0|[0, 0]|164|293
40897|(11, 21, 37)|0|[0, 0]|164|293
40898|(11, 21, 38)|0|[0, 0]|164|293
40899|(11, 21, 39)|0|[0, 0]|164|293
40900|(11, 21, 40)|0|[0, 0]|164|293
40901|(11, 21, 41)|0|[0, 0]|164|293
40902|(11, 21, 42)|0|[0, 0]|164|293
40903|(11, 21, 43)|0|[0, 0]|164|293
40904|(11, 21, 44)|0|[0, 0]|164|293
40905|(11, 21, 45)|0|[0, 0]|164|293
40906|(11, 21, 46)|0|[0, 0]|164|293
40907|(11, 21, 47)|0|[0, 0]|164|293
40908|(11, 21, 48)|0|[0, 0]|164|293
40909|(11, 21, 49)|0|[0, 0]|164|293
40910|(11, 21, 50)|0|[0, 0]|164|293
40911|(11, 21, 51)|0|[0, 0]|164|293
40912|(11, 21, 52)|0|[0, 0]|164|293
40913|(11, 21, 53)|0|[0, 0]|164|293
40914|(11, 21, 54)|0|[0, 0]|164|293
40915|(11, 21, 55)|0|[0, 0]|164|293
40916|(11, 21, 56)|0|[0, 0]|164|293
40917|(11, 21, 57)|0|[0, 0]|164|293
40918|(11, 21, 58)|0|[0, 0]|164|293
40919|(11, 21, 59)|0|[0, 0]|164|293
40920|(11, 22, 0)|0|[0, 0]|164|293
40921|(11, 22, 1)|0|[0, 0]|164|293
40922|(11, 22, 2)|0|[0, 0]|164|293
40923|(11, 22, 3)|0|[0, 0]|164|293
40924|(11, 22, 4)|0|[0, 0]|164|293
40925|(11, 22, 5)|0|[0, 0]|164|293
40926|(11, 22, 6)|0|[0, 0]|164|293
40927|(11, 22, 7)|0|[0, 0]|164|293
40928|(11, 22, 8)|0|[0, 0]|164|293
40929|(11, 22, 9)|0|[0, 0]|164|293
40930|(11, 22, 10)|0|[0, 0]|164|293
40931|(11, 22, 11)|0|[0, 0]|164|293
40932|(11, 22, 12)|0|[0, 0]|164|293
40933|(11, 22, 13)|0|[0, 0]|164|293
40934|(11, 22, 14)|0|[0, 0]|164|293
40935|(11, 22, 15)|0|[0, 0]|164|293
40936|(11, 22, 16)|0|[0, 0]|164|293
40937|(11, 22, 17)|0|[0, 0]|164|293
40938|(11, 22, 18)|0|[0, 0]|164|293
40939|(11, 22, 19)|0|[0, 0]|164|293
40940|(11, 22, 20)|0|[0, 0]|164|293
40941|(11, 22, 21)|0|[0, 0]|164|293
40942|(11, 22, 22)|0|[0, 0]|164|293
40943|(11, 22, 23)|0|[0, 0]|164|293
40944|(11, 22, 24)|0|[0, 0]|164|293
40945|(11, 22, 25)|0|[0, 0]|164|293
40946|(11, 22, 26)|0|[0, 0]|164|293
40947|(11, 22, 27)|0|[0, 0]|164|293
40948|(11, 22, 28)|0|[0, 0]|164|293
40949|(11, 22, 29)|0|[0, 0]|164|293
40950|(11, 22, 30)|0|[0, 0]|164|293
40951|(11, 22, 31)|0|[0, 0]|164|293
40952|(11, 22, 32)|0|[0, 0]|164|293
40953|(11, 22, 33)|0|[0, 0]|164|293
40954|(11, 22, 34)|0|[0, 0]|164|293
40955|(11, 22, 35)|0|[0, 0]|164|293
40956|(11, 22, 36)|0|[0, 0]|164|293
40957|(11, 22, 37)|0|[0, 0]|164|293
40958|(11, 22, 38)|0|[0, 0]|164|293
40959|(11, 22, 39)|0|[0, 0]|164|293
40960|(11, 22, 40)|0|[0, 0]|164|293
40961|(11, 22, 41)|0|[0, 0]|164|293
40962|(11, 22, 42)|0|[0, 0]|164|293
40963|(11, 22, 43)|0|[0, 0]|164|293
40964|(11, 22, 44)|0|[0, 0]|164|293
40965|(11, 22, 45)|0|[0, 0]|164|293
40966|(11, 22, 46)|0|[0, 0]|164|293
40967|(11, 22, 47)|0|[0, 0]|164|293
40968|(11, 22, 48)|0|[0, 0]|164|293
40969|(11, 22, 49)|0|[0, 0]|164|293
40970|(11, 22, 50)|0|[0, 0]|164|293
40971|(11, 22, 51)|0|[0, 0]|164|293
40972|(11, 22, 52)|0|[0, 0]|164|293
40973|(11, 22, 53)|0|[0, 0]|164|293
40974|(11, 22, 54)|0|[0, 0]|164|293
40975|(11, 22, 55)|0|[0, 0]|164|293
40976|(11, 22, 56)|0|[0, 0]|164|293
40977|(11, 22, 57)|0|[0, 0]|164|293
40978|(11, 22, 58)|0|[0, 0]|164|293
40979|(11, 22, 59)|0|[0, 0]|164|293
40980|(11, 23, 0)|0|[0, 0]|164|293
40981|(11, 23, 1)|0|[0, 0]|164|293
40982|(11, 23, 2)|0|[0, 0]|164|293
40983|(11, 23, 3)|0|[0, 0]|164|293
40984|(11, 23, 4)|0|[0, 0]|164|293
40985|(11, 23, 5)|0|[0, 0]|164|293
40986|(11, 23, 6)|0|[0, 0]|164|293
40987|(11, 23, 7)|0|[0, 0]|164|293
40988|(11, 23, 8)|0|[0, 0]|164|293
40989|(11, 23, 9)|0|[0, 0]|164|293
40990|(11, 23, 10)|0|[0, 0]|164|293
40991|(11, 23, 11)|0|[0, 0]|164|293
40992|(11, 23, 12)|0|[0, 0]|164|293
40993|(11, 23, 13)|0|[0, 0]|164|293
40994|(11, 23, 14)|0|[0, 0]|164|293
40995|(11, 23, 15)|0|[0, 0]|164|293
40996|(11, 23, 16)|0|[0, 0]|164|293
40997|(11, 23, 17)|0|[0, 0]|164|293
40998|(11, 23, 18)|0|[0, 0]|164|293
40999|(11, 23, 19)|0|[0, 0]|164|293
41000|(11, 23, 20)|0|[0, 0]|164|293
41001|(11, 23, 21)|0|[0, 0]|164|293
41002|(11, 23, 22)|0|[0, 0]|164|293
41003|(11, 23, 23)|0|[0, 0]|164|293
41004|(11, 23, 24)|0|[0, 0]|164|293
41005|(11, 23, 25)|0|[0, 0]|164|293
41006|(11, 23, 26)|0|[0, 0]|164|293
41007|(11, 23, 27)|0|[0, 0]|164|293
41008|(11, 23, 28)|0|[0, 0]|164|293
41009|(11, 23, 29)|0|[0, 0]|164|293
41010|(11, 23, 30)|0|[0, 0]|164|293
41011|(11, 23, 31)|0|[0, 0]|164|293
41012|(11, 23, 32)|0|[0, 0]|164|293
41013|(11, 23, 33)|0|[0, 0]|164|293
41014|(11, 23, 34)|0|[0, 0]|164|293
41015|(11, 23, 35)|0|[0, 0]|164|293
41016|(11, 23, 36)|1|[1, 0]|164|293
41017|(11, 23, 37)|0|[1, 0]|164|293
41018|(11, 23, 38)|0|[1, 0]|164|293
41019|(11, 23, 39)|0|[1, 0]|164|293
41020|(11, 23, 40)|0|[1, 0]|164|293
41021|(11, 23, 41)|0|[1, 0]|164|293
41022|(11, 23, 42)|0|[1, 0]|164|293
41023|(11, 23, 43)|0|[1, 0]|164|293
41024|(11, 23, 44)|0|[1, 0]|164|293
41025|(11, 23, 45)|0|[1, 0]|164|293
41026|(11, 23, 46)|0|[1, 0]|164|293
41027|(11, 23, 47)|0|[1, 0]|164|293
41028|(11, 23, 48)|0|[1, 0]|164|293
41029|(11, 23, 49)|1|[1, 1]|164|293
41030|(11, 23, 50)|0|[1, 1]|164|293
41031|(11, 23, 51)|0|[1, 1]|164|293
41032|(11, 23, 52)|0|[1, 1]|164|293
41033|(11, 23, 53)|0|[1, 1]|164|293
41034|(11, 23, 54)|0|[1, 1]|164|293
41035|(11, 23, 55)|0|[1, 1]|164|293
41036|(11, 23, 56)|0|[1, 1]|164|293
41037|(11, 23, 57)|0|[1, 1]|164|293
41038|(11, 23, 58)|0|[1, 1]|164|293
41039|(11, 23, 59)|0|[1, 1]|164|293
41040|(11, 24, 0)|0|[1, 1]|164|293
41041|(11, 24, 1)|0|[1, 1]|164|293
41042|(11, 24, 2)|0|[1, 1]|164|293
41043|(11, 24, 3)|1|[2, 1]|164|293
41044|(11, 24, 4)|0|[2, 1]|164|293
41045|(11, 24, 5)|1|[3, 1]|164|293
41046|(11, 24, 6)|0|[3, 1]|164|298
41047|(11, 24, 7)|0|[3, 1]|164|298
41048|(11, 24, 8)|0|[0, 0]|164|298
41049|(11, 24, 9)|0|[0, 0]|164|298
41050|(11, 24, 10)|0|[0, 0]|164|298
41051|(11, 24, 11)|0|[0, 0]|164|298
41052|(11, 24, 12)|0|[0, 0]|164|298
41053|(11, 24, 13)|0|[0, 0]|164|298
41054|(11, 24, 14)|0|[0, 0]|164|298
41055|(11, 24, 15)|0|[0, 0]|164|298
41056|(11, 24, 16)|0|[0, 0]|164|298
41057|(11, 24, 17)|0|[0, 0]|164|298
41058|(11, 24, 18)|0|[0, 0]|164|298
41059|(11, 24, 19)|0|[0, 0]|164|298
41060|(11, 24, 20)|0|[0, 0]|164|298
41061|(11, 24, 21)|0|[0, 0]|164|298
41062|(11, 24, 22)|0|[0, 0]|164|298
41063|(11, 24, 23)|0|[0, 0]|164|298
41064|(11, 24, 24)|0|[0, 0]|164|302
41065|(11, 24, 25)|0|[0, 0]|164|302
41066|(11, 24, 26)|0|[0, 0]|164|302
41067|(11, 24, 27)|0|[0, 0]|164|302
41068|(11, 24, 28)|0|[0, 0]|164|302
41069|(11, 24, 29)|0|[0, 0]|164|302
41070|(11, 24, 30)|0|[0, 0]|164|302
41071|(11, 24, 31)|0|[0, 0]|164|302
41072|(11, 24, 32)|0|[0, 0]|164|302
41073|(11, 24, 33)|0|[0, 0]|164|302
41074|(11, 24, 34)|0|[0, 0]|164|302
41075|(11, 24, 35)|0|[0, 0]|164|302
41076|(11, 24, 36)|0|[0, 0]|164|302
41077|(11, 24, 37)|0|[0, 0]|164|302
41078|(11, 24, 38)|0|[0, 0]|164|302
41079|(11, 24, 39)|0|[0, 0]|164|302
41080|(11, 24, 40)|0|[0, 0]|164|302
41081|(11, 24, 41)|0|[0, 0]|164|302
41082|(11, 24, 42)|0|[0, 0]|164|302
41083|(11, 24, 43)|0|[0, 0]|164|302
41084|(11, 24, 44)|0|[0, 0]|164|302
41085|(11, 24, 45)|0|[0, 0]|164|302
41086|(11, 24, 46)|0|[0, 0]|164|302
41087|(11, 24, 47)|1|[1, 0]|164|302
41088|(11, 24, 48)|0|[0, 0]|164|302
41089|(11, 24, 49)|0|[0, 0]|164|302
41090|(11, 24, 50)|0|[0, 0]|164|302
41091|(11, 24, 51)|0|[0, 0]|164|302
41092|(11, 24, 52)|0|[0, 0]|164|302
41093|(11, 24, 53)|0|[0, 0]|164|302
41094|(11, 24, 54)|0|[0, 0]|164|302
41095|(11, 24, 55)|0|[0, 0]|164|302
41096|(11, 24, 56)|0|[0, 0]|164|302
41097|(11, 24, 57)|0|[0, 0]|164|302
41098|(11, 24, 58)|0|[0, 0]|164|302
41099|(11, 24, 59)|0|[0, 0]|164|302
41100|(11, 25, 0)|0|[0, 0]|164|302
41101|(11, 25, 1)|0|[0, 0]|164|302
41102|(11, 25, 2)|0|[0, 0]|164|302
41103|(11, 25, 3)|0|[0, 0]|164|302
41104|(11, 25, 4)|0|[0, 0]|164|302
41105|(11, 25, 5)|0|[0, 0]|164|302
41106|(11, 25, 6)|0|[0, 0]|164|302
41107|(11, 25, 7)|0|[0, 0]|164|302
41108|(11, 25, 8)|0|[0, 0]|164|302
41109|(11, 25, 9)|0|[0, 0]|164|302
41110|(11, 25, 10)|0|[0, 0]|164|302
41111|(11, 25, 11)|0|[0, 0]|164|302
41112|(11, 25, 12)|0|[0, 0]|164|302
41113|(11, 25, 13)|0|[0, 0]|164|302
41114|(11, 25, 14)|0|[0, 0]|164|302
41115|(11, 25, 15)|1|[1, 0]|164|302
41116|(11, 25, 16)|0|[1, 0]|164|302
41117|(11, 25, 17)|0|[1, 0]|164|302
41118|(11, 25, 18)|0|[1, 0]|164|302
41119|(11, 25, 19)|0|[1, 0]|164|302
41120|(11, 25, 20)|0|[1, 0]|164|302
41121|(11, 25, 21)|0|[1, 0]|164|302
41122|(11, 25, 22)|0|[1, 0]|164|302
41123|(11, 25, 23)|0|[1, 0]|164|302
41124|(11, 25, 24)|1|[2, 0]|164|302
41125|(11, 25, 25)|0|[2, 0]|164|302
41126|(11, 25, 26)|0|[2, 0]|164|302
41127|(11, 25, 27)|0|[2, 0]|164|302
41128|(11, 25, 28)|0|[2, 0]|164|302
41129|(11, 25, 29)|0|[2, 0]|164|302
41130|(11, 25, 30)|0|[2, 0]|164|302
41131|(11, 25, 31)|0|[2, 0]|164|302
41132|(11, 25, 32)|0|[2, 0]|164|302
41133|(11, 25, 33)|0|[2, 0]|164|302
41134|(11, 25, 34)|0|[2, 0]|164|302
41135|(11, 25, 35)|0|[2, 0]|164|302
41136|(11, 25, 36)|0|[2, 0]|164|302
41137|(11, 25, 37)|0|[2, 0]|164|302
41138|(11, 25, 38)|0|[2, 0]|164|302
41139|(11, 25, 39)|0|[2, 0]|164|302
41140|(11, 25, 40)|0|[2, 0]|164|302
41141|(11, 25, 41)|0|[2, 0]|164|302
41142|(11, 25, 42)|1|[3, 0]|164|302
41143|(11, 25, 43)|0|[3, 0]|164|302
41144|(11, 25, 44)|0|[3, 0]|164|302
41145|(11, 25, 45)|0|[3, 0]|164|302
41146|(11, 25, 46)|0|[3, 0]|164|302
41147|(11, 25, 47)|0|[3, 0]|164|302
41148|(11, 25, 48)|0|[3, 0]|164|302
41149|(11, 25, 49)|0|[3, 0]|164|302
41150|(11, 25, 50)|0|[3, 0]|164|302
41151|(11, 25, 51)|0|[3, 0]|164|302
41152|(11, 25, 52)|0|[3, 0]|164|302
41153|(11, 25, 53)|1|[4, 0]|164|302
41154|(11, 25, 54)|0|[4, 0]|164|302
41155|(11, 25, 55)|0|[4, 0]|164|302
41156|(11, 25, 56)|0|[4, 0]|164|302
41157|(11, 25, 57)|0|[4, 0]|164|302
41158|(11, 25, 58)|0|[4, 0]|164|302
41159|(11, 25, 59)|0|[4, 0]|164|302
41160|(11, 26, 0)|0|[4, 0]|164|302
41161|(11, 26, 1)|0|[4, 0]|164|302
41162|(11, 26, 2)|0|[4, 0]|164|302
41163|(11, 26, 3)|0|[4, 0]|164|302
41164|(11, 26, 4)|0|[4, 0]|164|302
41165|(11, 26, 5)|0|[4, 0]|164|302
41166|(11, 26, 6)|0|[4, 0]|164|302
41167|(11, 26, 7)|0|[4, 0]|164|302
41168|(11, 26, 8)|0|[4, 0]|164|302
41169|(11, 26, 9)|0|[4, 0]|164|302
41170|(11, 26, 10)|0|[4, 0]|164|302
41171|(11, 26, 11)|0|[4, 0]|164|302
41172|(11, 26, 12)|0|[4, 0]|164|302
41173|(11, 26, 13)|0|[4, 0]|164|302
41174|(11, 26, 14)|0|[4, 0]|164|302
41175|(11, 26, 15)|0|[4, 0]|164|302
41176|(11, 26, 16)|0|[4, 0]|164|302
41177|(11, 26, 17)|0|[4, 0]|164|302
41178|(11, 26, 18)|0|[4, 0]|164|302
41179|(11, 26, 19)|0|[4, 0]|164|302
41180|(11, 26, 20)|0|[4, 0]|164|302
41181|(11, 26, 21)|0|[4, 0]|164|302
41182|(11, 26, 22)|0|[4, 0]|164|302
41183|(11, 26, 23)|0|[4, 0]|164|302
41184|(11, 26, 24)|0|[4, 0]|164|302
41185|(11, 26, 25)|0|[4, 0]|164|302
41186|(11, 26, 26)|0|[4, 0]|164|302
41187|(11, 26, 27)|0|[4, 0]|164|302
41188|(11, 26, 28)|0|[4, 0]|164|302
41189|(11, 26, 29)|0|[4, 0]|164|302
41190|(11, 26, 30)|0|[4, 0]|164|302
41191|(11, 26, 31)|0|[4, 0]|164|302
41192|(11, 26, 32)|0|[4, 0]|164|302
41193|(11, 26, 33)|0|[4, 0]|164|302
41194|(11, 26, 34)|0|[4, 0]|164|302
41195|(11, 26, 35)|0|[4, 0]|164|302
41196|(11, 26, 36)|0|[4, 0]|164|302
41197|(11, 26, 37)|0|[4, 0]|164|302
41198|(11, 26, 38)|0|[4, 0]|164|302
41199|(11, 26, 39)|0|[4, 0]|164|302
41200|(11, 26, 40)|0|[4, 0]|164|302
41201|(11, 26, 41)|0|[4, 0]|164|302
41202|(11, 26, 42)|0|[4, 0]|164|302
41203|(11, 26, 43)|0|[4, 0]|164|302
41204|(11, 26, 44)|0|[4, 0]|164|302
41205|(11, 26, 45)|0|[4, 0]|164|302
41206|(11, 26, 46)|0|[4, 0]|164|302
41207|(11, 26, 47)|0|[4, 0]|164|302
41208|(11, 26, 48)|0|[4, 0]|164|302
41209|(11, 26, 49)|0|[4, 0]|164|302
41210|(11, 26, 50)|0|[3, 0]|165|302
41211|(11, 26, 51)|0|[3, 0]|165|302
41212|(11, 26, 52)|0|[3, 0]|165|302
41213|(11, 26, 53)|0|[3, 0]|165|302
41214|(11, 26, 54)|0|[3, 0]|165|302
41215|(11, 26, 55)|0|[3, 0]|165|302
41216|(11, 26, 56)|0|[3, 0]|165|302
41217|(11, 26, 57)|0|[3, 0]|165|302
41218|(11, 26, 58)|0|[3, 0]|165|302
41219|(11, 26, 59)|1|[3, 1]|165|302
41220|(11, 27, 0)|0|[3, 1]|165|302
41221|(11, 27, 1)|0|[3, 1]|165|302
